Calling Party,Called Party,Call Date Time,Duration(s),Call Type,IMEI,IMSI,First CGI,TAC
9812215482,9812284847,12/02/2026 09:18:12,71,MOC,864089931135034,404450238712095,HR-SNP-0147,1204
9896140735,9416070946,12/02/2026 09:18:47,34,MOC,861846193347582,404450840613153,HR-SNP-0147,1204
9896154020,9812196374,12/02/2026 09:20:32,22,MTC,868840500317945,404450622702576,HR-SNP-0147,1204
9416050306,9416137760,12/02/2026 09:20:55,73,MTC,864017405338622,404450554247901,HR-SNP-0147,1204
9896069598,9416186019,12/02/2026 09:22:48,79,MTC,866857011616470,404450340310093,HR-SNP-0147,1204
9876168991,9416046517,12/02/2026 09:22:55,294,MTC,863668143561142,404450466990085,HR-SNP-0147,1204
9812182357,9812056105,12/02/2026 09:24:08,235,MOC,864530156397796,404450755306663,HR-SNP-0147,1204
9416146265,9812198501,12/02/2026 09:25:04,24,MTC,863864956436060,404450714457408,HR-SNP-0147,1204
9812061173,9896163225,12/02/2026 09:27:20,144,MOC,869290443980826,404450758293983,HR-SNP-0147,1204
9896040495,9812113278,12/02/2026 09:28:37,156,MTC,863156933342020,404450245737277,HR-SNP-0147,1204
9876164496,9812142591,12/02/2026 09:29:42,238,MTC,866802303397970,404450424211872,HR-SNP-0147,1204
9812265392,9876180284,12/02/2026 09:30:09,177,MTC,865782243180610,404450350838144,HR-SNP-0147,1204
9812049829,9876116582,12/02/2026 09:32:21,293,MOC,864445330601000,404450123076889,HR-SNP-0147,1204
9812010464,9896137549,12/02/2026 09:33:43,232,MOC,868897574306308,404450510173769,HR-SNP-0147,1204
9812127601,9812184668,12/02/2026 09:35:25,298,MOC,862507948855506,404450817411121,HR-SNP-0147,1204
9896142098,9416186019,12/02/2026 09:37:44,242,MTC,865611387590360,404450727666622,HR-SNP-0147,1204
9876141850,9896017665,12/02/2026 09:41:08,194,MOC,863427636556505,404450960892562,HR-SNP-0147,1204
9896186622,9812134356,12/02/2026 09:42:59,128,MOC,861458218798941,404450485753927,HR-SNP-0147,1204
9416046421,9812056898,12/02/2026 09:44:15,149,MTC,866978257482247,404450476908532,HR-SNP-0147,1204
9416180545,9416046517,12/02/2026 09:47:08,181,MTC,865625954105896,404450864851260,HR-SNP-0147,1204
9416019016,9812286099,12/02/2026 09:48:21,32,MTC,863274482216454,404450326953436,HR-SNP-0147,1204
9896157795,9896193748,12/02/2026 09:49:22,116,MOC,861966076628648,404450652694084,HR-SNP-0147,1204
9812182512,9416154473,12/02/2026 09:50:33,140,MTC,864430693162878,404450658294552,HR-SNP-0147,1204
9812056898,9416044179,12/02/2026 09:50:47,173,MOC,862027703780365,404450968285490,HR-SNP-0147,1204
9896127361,9896044970,12/02/2026 09:51:54,220,MOC,864070635713560,404450755560172,HR-SNP-0147,1204
9876130861,9416163424,12/02/2026 09:52:42,19,MTC,867801722429202,404450348215410,HR-SNP-0147,1204
9812198501,9896139444,12/02/2026 09:53:54,147,MTC,864208634620563,404450246698943,HR-SNP-0147,1204
9876130861,9896019116,12/02/2026 09:55:40,192,MOC,866129435874334,404450668666911,HR-SNP-0147,1204
9896017665,9896076307,12/02/2026 09:57:19,251,MOC,867748014854529,404450304666325,HR-SNP-0147,1204
9812021003,9812061645,12/02/2026 09:58:08,64,MOC,861460354980840,404450918671750,HR-SNP-0147,1204
9416183519,9896118675,12/02/2026 09:58:39,248,MTC,861767764152140,404450874404381,HR-SNP-0147,1204
9812127601,9896142406,12/02/2026 10:00:26,157,MOC,869047826999018,404450707362554,HR-SNP-0147,1204
9896028289,9896125129,12/02/2026 10:02:33,127,MTC,868152433353995,404450927402258,HR-SNP-0147,1204
9876182132,9876127477,12/02/2026 10:02:48,212,MTC,864524390377870,404450655921993,HR-SNP-0147,1204
9896199593,9416181810,12/02/2026 10:03:09,212,MOC,863725569977935,404450498786278,HR-SNP-0147,1204
9812280010,9812189840,12/02/2026 10:04:00,143,MTC,863637918920151,404450655439758,HR-SNP-0147,1204
9812127601,9812078146,12/02/2026 10:04:03,242,MTC,861084073584200,404450380362052,HR-SNP-0147,1204
9416096951,9876119071,12/02/2026 10:04:36,25,MOC,869536152569643,404450822418424,HR-SNP-0147,1204
9416137760,9812157052,12/02/2026 10:05:03,293,MTC,861471117007449,404450806957378,HR-SNP-0147,1204
9896085880,9416113248,12/02/2026 10:05:36,195,MTC,868673240715008,404450376930400,HR-SNP-0147,1204
9896194012,9876125860,12/02/2026 10:05:57,190,MOC,869808355746890,404450938379910,HR-SNP-0147,1204
9896165444,9812051104,12/02/2026 10:06:49,31,MTC,861351252019355,404450159407206,HR-SNP-0147,1204
9876138080,9416067422,12/02/2026 10:08:18,44,MOC,866306050258028,404450924145310,HR-SNP-0147,1204
9896161116,9896178327,12/02/2026 10:12:30,26,MOC,861276228608421,404450322434334,HR-SNP-0147,1204
9812188193,9812160432,12/02/2026 10:13:48,17,MOC,864073495010412,404450735408331,HR-SNP-0147,1204
9876141850,9896077000,12/02/2026 10:14:46,220,MTC,862800291501876,404450333942807,HR-SNP-0147,1204
9812233206,9812144237,12/02/2026 10:15:00,59,MOC,863703643035977,404450158524142,HR-SNP-0147,1204
9812169692,9812182357,12/02/2026 10:18:04,274,MTC,866549806346551,404450891207316,HR-SNP-0147,1204
9896083579,9896130676,12/02/2026 10:18:46,167,MOC,867950204204415,404450743520276,HR-SNP-0147,1204
9812087110,9812187397,12/02/2026 10:20:27,37,MTC,862168266899549,404450517304549,HR-SNP-0147,1204
9896192397,9416198039,12/02/2026 10:21:35,203,MOC,866764298057439,404450654535921,HR-SNP-0147,1204
9876120155,9876126728,12/02/2026 10:21:50,167,MTC,864792832355635,404450881526591,HR-SNP-0147,1204
9896050857,9812037110,12/02/2026 10:24:36,226,MTC,869152458842306,404450991091361,HR-SNP-0147,1204
9416027146,9896097782,12/02/2026 10:26:17,230,MOC,865239772230997,404450306085476,HR-SNP-0147,1204
9812024371,9812160432,12/02/2026 10:27:04,130,MTC,862998184071165,404450261020740,HR-SNP-0147,1204
9896028131,9812266333,12/02/2026 10:27:23,142,MTC,863284609521428,404450759588843,HR-SNP-0147,1204
9896018418,9812056105,12/02/2026 10:28:28,261,MOC,863096066200441,404450921110081,HR-SNP-0147,1204
9416127786,9416163424,12/02/2026 10:29:58,94,MTC,869728009003254,404450261596070,HR-SNP-0147,1204
9812096673,9896084341,12/02/2026 10:31:21,172,MTC,866060645965864,404450230861323,HR-SNP-0147,1204
9812037110,9416013617,12/02/2026 10:31:53,40,MTC,867690184648180,404450477332115,HR-SNP-0147,1204
9416163883,9896046500,12/02/2026 10:32:38,241,MTC,864304942957432,404450444288576,HR-SNP-0147,1204
9812215482,9896192397,12/02/2026 10:39:17,146,MOC,863231905079694,404450853150998,HR-SNP-0147,1204
9812182357,9812113278,12/02/2026 10:41:16,11,MTC,862011414403043,404450481977286,HR-SNP-0147,1204
9896093130,9896084364,12/02/2026 10:41:18,268,MTC,867045348739446,404450969174243,HR-SNP-0147,1204
9812215482,9812037110,12/02/2026 10:43:37,28,MTC,865580856237559,404450165946817,HR-SNP-0147,1204
9812091183,9896157795,12/02/2026 10:44:45,26,MTC,868962070615464,404450210037068,HR-SNP-0147,1204
9812241029,9896040495,12/02/2026 10:45:51,228,MOC,868811213061418,404450477470703,HR-SNP-0147,1204
9812169692,9896157795,12/02/2026 10:45:55,197,MTC,869901912538373,404450506994931,HR-SNP-0147,1204
9812146585,9416146265,12/02/2026 10:46:10,18,MTC,866362992671472,404450273734464,HR-SNP-0147,1204
9416155309,9896098184,12/02/2026 10:46:11,286,MOC,866925602865627,404450922816526,HR-SNP-0147,1204
9812259672,9896045992,12/02/2026 10:50:14,240,MTC,864293423898067,404450326632940,HR-SNP-0147,1204
9896025906,9812159615,12/02/2026 10:53:31,243,MTC,862874681103877,404450354697684,HR-SNP-0147,1204
9812277889,9876138080,12/02/2026 10:53:50,204,MOC,868519450251542,404450691063829,HR-SNP-0147,1204
9812196374,9876121915,12/02/2026 10:54:13,216,MTC,869302222853426,404450802324900,HR-SNP-0147,1204
9896098184,9896165444,12/02/2026 10:55:59,175,MOC,867005795718930,404450525254727,HR-SNP-0147,1204
9416148752,9896190173,12/02/2026 10:56:02,214,MOC,862360363313809,404450876938677,HR-SNP-0147,1204
9812157052,9896127361,12/02/2026 10:56:16,228,MTC,861839960464920,404450691625661,HR-SNP-0147,1204
9416183519,9416070946,12/02/2026 10:57:53,132,MTC,869042853729128,404450167438668,HR-SNP-0147,1204
9812096511,9896118675,12/02/2026 10:58:58,270,MOC,867892339506770,404450417335858,HR-SNP-0147,1204
9896097841,9812235144,12/02/2026 10:59:24,231,MTC,868289418825417,404450531967365,HR-SNP-0147,1204
9896076307,9812154313,12/02/2026 10:59:57,217,MTC,862281848211445,404450839393192,HR-SNP-0147,1204
9896097416,9896139444,12/02/2026 11:00:13,205,MTC,868240172113874,404450907950191,HR-SNP-0147,1204
9416152906,9416127786,12/02/2026 11:01:23,276,MTC,869198202356262,404450316822569,HR-SNP-0147,1204
9812188193,9416085674,12/02/2026 11:01:32,190,MOC,869123116348296,404450585238820,HR-SNP-0147,1204
9812024663,9896084364,12/02/2026 11:02:01,230,MOC,869574425810801,404450920350718,HR-SNP-0147,1204
9416024621,9812099166,12/02/2026 11:02:20,107,MOC,869425670693316,404450360482447,HR-SNP-0147,1204
9812292240,9896084341,12/02/2026 11:06:08,211,MOC,867098932468425,404450834773724,HR-SNP-0147,1204
9896046500,9812146585,12/02/2026 11:06:27,199,MTC,864013610655812,404450665783275,HR-SNP-0147,1204
9812188193,9896022363,12/02/2026 11:07:18,202,MTC,865434377630953,404450334300190,HR-SNP-0147,1204
9812044099,9812164948,12/02/2026 11:09:33,126,MTC,861832560141878,404450259277073,HR-SNP-0147,1204
9896189276,9812199353,12/02/2026 11:12:00,234,MOC,869801557277989,404450679800791,HR-SNP-0147,1204
9416019287,9812040007,12/02/2026 11:13:04,261,MOC,862228776702999,404450930800901,HR-SNP-0147,1204
9812265392,9416050001,12/02/2026 11:13:28,149,MTC,869740631241015,404450355166423,HR-SNP-0147,1204
9896039451,9416080798,12/02/2026 11:13:33,12,MOC,867639041946697,404450923682643,HR-SNP-0147,1204
9896093130,9416037869,12/02/2026 11:14:02,56,MTC,869042349645548,404450358480413,HR-SNP-0147,1204
9896182512,9896045774,12/02/2026 11:16:34,182,MTC,863334768745127,404450918138906,HR-SNP-0147,1204
9896098184,9876187236,12/02/2026 11:19:40,79,MOC,864389475392817,404450994351711,HR-SNP-0147,1204
9896039451,9812127601,12/02/2026 11:21:36,293,MTC,868528456470169,404450302706330,HR-SNP-0147,1204
9416137760,9416097670,12/02/2026 11:21:48,166,MOC,863986452227020,404450121165586,HR-SNP-0147,1204
9896028131,9416173654,12/02/2026 11:23:08,58,MOC,864000666869559,404450452896879,HR-SNP-0147,1204
9416146265,9416130028,12/02/2026 11:23:12,49,MOC,862649030647015,404450277288866,HR-SNP-0147,1204
9812156357,9812119602,12/02/2026 11:24:14,233,MTC,867325800104932,404450244209787,HR-SNP-0147,1204
9416067422,9416188104,12/02/2026 11:24:21,265,MTC,867342583605800,404450561801350,HR-SNP-0147,1204
9876138080,9812235144,12/02/2026 11:24:32,80,MTC,862203204392135,404450669628927,HR-SNP-0147,1204
9876120155,9416019508,12/02/2026 11:25:17,153,MOC,868106883651993,404450579091840,HR-SNP-0147,1204
9876159735,9896039219,12/02/2026 11:27:10,245,MOC,864109697454074,404450697716156,HR-SNP-0147,1204
9896044970,9416081121,12/02/2026 11:27:13,193,MOC,863402968097949,404450309517616,HR-SNP-0147,1204
9812245697,9896115014,12/02/2026 11:29:26,213,MTC,861641038101454,404450908839964,HR-SNP-0147,1204
9896137549,9416067199,12/02/2026 11:29:38,59,MTC,865796870111888,404450459668515,HR-SNP-0147,1204
9896017592,9876127477,12/02/2026 11:29:44,274,MOC,865364817851067,404450408474841,HR-SNP-0147,1204
9416023396,9876175909,12/02/2026 11:30:51,118,MTC,862160586475878,404450806480997,HR-SNP-0147,1204
9876120155,9812016057,12/02/2026 11:32:23,200,MTC,863135893935465,404450126763237,HR-SNP-0147,1204
9416117685,9896044970,12/02/2026 11:32:34,248,MTC,864202275157122,404450924399252,HR-SNP-0147,1204
9812024662,9876180284,12/02/2026 11:35:51,163,MTC,866272342613487,404450609912042,HR-SNP-0147,1204
9812217455,9896084364,12/02/2026 11:37:11,134,MTC,865932237601033,404450976704309,HR-SNP-0147,1204
9812144237,9812238221,12/02/2026 11:40:31,83,MOC,866284586001641,404450395444277,HR-SNP-0147,1204
9876117100,9812097538,12/02/2026 11:42:38,245,MTC,863352318562830,404450794113197,HR-SNP-0147,1204
9812058393,9896039219,12/02/2026 11:42:38,13,MOC,869649505216049,404450175145733,HR-SNP-0147,1204
9416163883,9416152906,12/02/2026 11:43:29,277,MOC,863284655452528,404450291811951,HR-SNP-0147,1204
9416027146,9876130861,12/02/2026 11:43:50,33,MTC,868815457196124,404450350781693,HR-SNP-0147,1204
9416197153,9812022280,12/02/2026 11:44:45,233,MTC,866581950725533,404450287048690,HR-SNP-0147,1204
9896044970,9416041285,12/02/2026 11:46:37,101,MTC,862586795781743,404450368523822,HR-SNP-0147,1204
9416027146,9812049829,12/02/2026 11:47:18,145,MOC,869375459206885,404450581331845,HR-SNP-0147,1204
9812024662,9416186019,12/02/2026 11:47:58,56,MOC,868905773045267,404450780830076,HR-SNP-0147,1204
9876168991,9416192544,12/02/2026 11:48:34,180,MOC,862187481707926,404450459816489,HR-SNP-0147,1204
9896076307,9812044522,12/02/2026 11:49:19,259,MOC,861658420175499,404450884679098,HR-SNP-0147,1204
9812044099,9896048890,12/02/2026 11:49:29,195,MOC,865278242105528,404450567804106,HR-SNP-0147,1204
9812129536,9416163883,12/02/2026 11:51:29,176,MOC,865170834426685,404450892150738,HR-SNP-0147,1204
9896014207,9876179352,12/02/2026 11:53:51,90,MOC,869411343036601,404450897943460,HR-SNP-0147,1204
9896193886,9812259672,12/02/2026 11:55:18,107,MOC,869214188196299,404450635539154,HR-SNP-0147,1204
9812196374,9812085456,12/02/2026 11:55:37,53,MTC,864201329463647,404450522511155,HR-SNP-0147,1204
9812016057,9416146265,12/02/2026 11:56:05,137,MTC,865575423681338,404450980564513,HR-SNP-0147,1204
9812253540,9416096951,12/02/2026 11:59:13,59,MOC,868599858586712,404450967646831,HR-SNP-0147,1204
9876179352,9896193748,12/02/2026 12:00:32,11,MTC,868672865183856,404450533698014,HR-SNP-0147,1204
9896194012,9896182512,12/02/2026 12:03:24,181,MTC,866782824262983,404450274246814,HR-SNP-0147,1204
9896072277,9896050857,12/02/2026 12:04:19,238,MTC,866376331686062,404450622881542,HR-SNP-0147,1204
9876128373,9416097670,12/02/2026 12:04:40,86,MTC,861549071793787,404450464162131,HR-SNP-0147,1204
9896062923,9896118675,12/02/2026 12:07:33,243,MOC,863458935373590,404450452150647,HR-SNP-0147,1204
9812040007,9416127786,12/02/2026 12:07:36,271,MOC,869970170644414,404450308202515,HR-SNP-0147,1204
9812149363,9416186484,12/02/2026 12:08:34,299,MOC,865101134113817,404450452788129,HR-SNP-0147,1204
9812187992,9812010464,12/02/2026 12:08:35,125,MTC,862722324248413,404450504968149,HR-SNP-0147,1204
9812164948,9876130861,12/02/2026 12:11:05,194,MTC,861349370422220,404450542124908,HR-SNP-0147,1204
9896028289,9812299192,12/02/2026 12:16:16,199,MTC,866549095363310,404450977082994,HR-SNP-0147,1204
9812226828,9896186622,12/02/2026 12:16:26,108,MOC,862526121824371,404450530391423,HR-SNP-0147,1204
9812056898,9812259672,12/02/2026 12:17:05,290,MOC,861148918550068,404450993019801,HR-SNP-0147,1204
9812160432,9896084341,12/02/2026 12:17:26,261,MTC,867196757234674,404450281747678,HR-SNP-0147,1204
9896178327,9416067199,12/02/2026 12:17:33,24,MOC,865658221762450,404450799145494,HR-SNP-0147,1204
9896118675,9896127361,12/02/2026 12:19:02,58,MTC,869475038105056,404450471245687,HR-SNP-0147,1204
9812049829,9896054942,12/02/2026 12:19:35,255,MOC,863374307303401,404450167753684,HR-SNP-0147,1204
9896154020,9896039451,12/02/2026 12:20:00,35,MOC,869280821469325,404450825308245,HR-SNP-0147,1204
9896058434,9416191351,12/02/2026 12:20:54,160,MTC,868335631498353,404450994513638,HR-SNP-0147,1204
9812037110,9812235144,12/02/2026 12:21:45,196,MTC,869741124994051,404450782303013,HR-SNP-0147,1204
9896054942,9812121226,12/02/2026 12:26:34,89,MTC,866111371731083,404450602746506,HR-SNP-0147,1204
9896028289,9416019508,12/02/2026 12:27:26,232,MTC,865961930476590,404450621762558,HR-SNP-0147,1204
9812224168,9896045774,12/02/2026 12:29:00,78,MOC,866522729686125,404450864369269,HR-SNP-0147,1204
9812217455,9876138080,12/02/2026 12:29:05,14,MOC,865174954389136,404450644502921,HR-SNP-0147,1204
9876138016,9812060968,12/02/2026 12:29:31,265,MTC,868371068110048,404450852384450,HR-SNP-0147,1204
9416163883,9812241029,12/02/2026 12:29:54,240,MTC,866836958257669,404450324422284,HR-SNP-0147,1204
9812128136,9812259672,12/02/2026 12:30:40,172,MTC,865706040477703,404450750027161,HR-SNP-0147,1204
9896157795,9896017592,12/02/2026 12:31:02,126,MOC,867811134360505,404450978755907,HR-SNP-0147,1204
9812099166,9896017592,12/02/2026 12:31:10,272,MOC,864234801667605,404450337069279,HR-SNP-0147,1204
9876182063,9416197806,12/02/2026 12:32:16,70,MOC,862761631496127,404450330272673,HR-SNP-0147,1204
9416081121,9812182357,12/02/2026 12:33:50,69,MOC,869161157700633,404450528148969,HR-SNP-0147,1204
9416081121,9416154473,12/02/2026 12:35:33,233,MOC,862339336909284,404450465708674,HR-SNP-0147,1204
9896127361,9896115695,12/02/2026 12:37:24,142,MOC,863230685193688,404450905066256,HR-SNP-0147,1204
9812269470,9812037110,12/02/2026 12:37:38,55,MTC,861199486756579,404450384769690,HR-SNP-0147,1204
9876180284,9812049829,12/02/2026 12:38:40,244,MOC,866551073734582,404450840034196,HR-SNP-0147,1204
9896031798,9812070068,12/02/2026 12:38:44,20,MTC,865407215115980,404450142400500,HR-SNP-0147,1204
9416097670,9896165444,12/02/2026 12:38:58,287,MTC,866278048079927,404450269119969,HR-SNP-0147,1204
9896193748,9416188104,12/02/2026 12:41:34,270,MOC,866729945854047,404450697161367,HR-SNP-0147,1204
9876126728,9812016057,12/02/2026 12:43:14,130,MOC,865501754699346,404450311818984,HR-SNP-0147,1204
9812119602,9812113278,12/02/2026 12:43:17,179,MTC,866164100304667,404450334553833,HR-SNP-0147,1204
9876128373,9812238221,12/02/2026 12:48:46,130,MTC,862090113779196,404450771939435,HR-SNP-0147,1204
9896047930,9812044522,12/02/2026 12:48:56,162,MOC,863356528769025,404450436280635,HR-SNP-0147,1204
9896176244,9896072277,12/02/2026 12:49:29,223,MTC,861442838918686,404450508956386,HR-SNP-0147,1204
9812198501,9896046500,12/02/2026 12:51:25,95,MOC,864205270727571,404450288290663,HR-SNP-0147,1204
9896030032,9416019016,12/02/2026 12:52:46,193,MOC,864333369927023,404450405908799,HR-SNP-0147,1204
9896169429,9416148752,12/02/2026 12:53:09,176,MTC,866132538921270,404450544325176,HR-SNP-0147,1204
9812182357,9896076307,12/02/2026 12:53:58,108,MOC,864956946923764,404450419561201,HR-SNP-0147,1204
9812037110,9416067422,12/02/2026 12:55:32,298,MTC,868575447129222,404450213757100,HR-SNP-0147,1204
9812022224,9416197806,12/02/2026 12:56:57,145,MTC,865098471927617,404450375139723,HR-SNP-0147,1204
9812022224,9416161049,12/02/2026 12:57:46,71,MOC,869665798420749,404450759091699,HR-SNP-0147,1204
9896031798,9812184668,12/02/2026 13:01:02,57,MTC,867029339361256,404450296354549,HR-SNP-0147,1204
9812070068,9416146265,12/02/2026 13:01:41,165,MOC,861645804164019,404450401459841,HR-SNP-0147,1204
9416046517,9896169638,12/02/2026 13:01:49,68,MOC,868745074050019,404450308739111,HR-SNP-0147,1204
9896072277,9896161116,12/02/2026 13:04:30,258,MTC,866658629691449,404450517021222,HR-SNP-0147,1204
9896083579,9416137760,12/02/2026 13:04:50,234,MOC,861627666275618,404450307331729,HR-SNP-0147,1204
9416067422,9416046517,12/02/2026 13:06:15,111,MOC,864063531886075,404450335090446,HR-SNP-0147,1204
9896062227,9812024371,12/02/2026 13:07:00,116,MTC,863269816728043,404450286069909,HR-SNP-0147,1204
9416113248,9896130676,12/02/2026 13:07:46,288,MOC,861766523393488,404450782546314,HR-SNP-0147,1204
9876181200,9812238221,12/02/2026 13:08:02,54,MOC,861241098478582,404450304872179,HR-SNP-0147,1204
9416017331,9896028131,12/02/2026 13:08:15,54,MTC,864511051275585,404450204138894,HR-SNP-0147,1204
9876182063,9812016057,12/02/2026 13:08:46,228,MTC,867560073402064,404450113089765,HR-SNP-0147,1204
9896110851,9416163424,12/02/2026 13:10:54,241,MOC,866306524226483,404450591819409,HR-SNP-0147,1204
9416161049,9812022224,12/02/2026 13:11:24,228,MTC,868449775844233,404450706310053,HR-SNP-0147,1204
9416152906,9896140735,12/02/2026 13:11:57,190,MOC,863405237080829,404450656381604,HR-SNP-0147,1204
9416137760,9896128301,12/02/2026 13:12:52,206,MOC,861770433840650,404450924913247,HR-SNP-0147,1204
9812085456,9876116582,12/02/2026 13:14:33,112,MTC,865093631092584,404450999912828,HR-SNP-0147,1204
9416080798,9416163883,12/02/2026 13:15:09,206,MTC,867429741596049,404450493454438,HR-SNP-0147,1204
9812198501,9812097538,12/02/2026 13:15:36,232,MTC,868974716639032,404450146511793,HR-SNP-0147,1204
9812144237,9896039451,12/02/2026 13:15:50,155,MTC,866442750784898,404450968253265,HR-SNP-0147,1204
9416191351,9416146265,12/02/2026 13:17:04,161,MTC,868308949776358,404450288592093,HR-SNP-0147,1204
9876125860,9812067154,12/02/2026 13:17:57,174,MTC,863977721523124,404450475505122,HR-SNP-0147,1204
9812189840,9876182063,12/02/2026 13:18:46,114,MTC,869489250090366,404450291898710,HR-SNP-0147,1204
9876187236,9876138016,12/02/2026 13:19:04,33,MTC,864425501919996,404450489256938,HR-SNP-0147,1204
9416188104,9812259672,12/02/2026 13:23:21,204,MOC,862087961597072,404450733571870,HR-SNP-0147,1204
9812044099,9896186622,12/02/2026 13:23:45,70,MOC,869695906940209,404450227251665,HR-SNP-0147,1204
9896031417,9876182132,12/02/2026 13:23:58,235,MTC,869728175919296,404450843102880,HR-SNP-0147,1204
9416097670,9812061645,12/02/2026 13:24:14,244,MOC,867872292002861,404450291997732,HR-SNP-0147,1204
9812087110,9812217455,12/02/2026 13:25:55,298,MTC,869161479752733,404450495430792,HR-SNP-0147,1204
9812157052,9896019116,12/02/2026 13:28:37,244,MOC,869836760632252,404450407970266,HR-SNP-0147,1204
9896170637,9896169638,12/02/2026 13:28:45,257,MTC,866398724534454,404450720248205,HR-SNP-0147,1204
9896054942,9416013617,12/02/2026 13:29:12,46,MTC,866214230803665,404450557309058,HR-SNP-0147,1204
9896045774,9812238221,12/02/2026 13:31:45,120,MTC,862972141662895,404450501811039,HR-SNP-0147,1204
9896178327,9896099733,12/02/2026 13:32:58,93,MTC,863700768068743,404450439689322,HR-SNP-0147,1204
9876133819,9876182309,12/02/2026 13:33:20,153,MTC,864450494620382,404450256598517,HR-SNP-0147,1204
9812196374,9876168991,12/02/2026 13:34:31,219,MTC,862156783510637,404450454002758,HR-SNP-0147,1204
9896130676,9896076307,12/02/2026 13:36:46,263,MTC,864642289482108,404450335714544,HR-SNP-0147,1204
9812142591,9876167954,12/02/2026 13:36:56,51,MTC,861494885625681,404450442185272,HR-SNP-0147,1204
9896176244,9812196374,12/02/2026 13:37:32,162,MOC,862123055515038,404450461081823,HR-SNP-0147,1204
9812240311,9812224168,12/02/2026 13:38:02,258,MOC,863515954062182,404450252621455,HR-SNP-0147,1204
9896140735,9812024663,12/02/2026 13:39:44,209,MOC,863055550697097,404450940035404,HR-SNP-0147,1204
9876182063,9812085456,12/02/2026 13:39:53,48,MOC,866307602390708,404450834717549,HR-SNP-0147,1204
9416181810,9416080798,12/02/2026 13:40:20,113,MOC,865160045318250,404450629332643,HR-SNP-0147,1204
9416138893,9416019287,12/02/2026 13:40:54,219,MTC,864076976908081,404450696800574,HR-SNP-0147,1204
9812096511,9876182132,12/02/2026 13:41:12,104,MOC,861173356979646,404450179168231,HR-SNP-0147,1204
9876130289,9876168991,12/02/2026 13:42:13,100,MOC,869139498882636,404450497800553,HR-SNP-0147,1204
9896190173,9812121226,12/02/2026 13:44:17,20,MOC,865022780733066,404450195537862,HR-SNP-0147,1204
9812259672,9416097670,12/02/2026 13:44:26,75,MOC,861963970699415,404450423702101,HR-SNP-0147,1204
9812117944,9812169692,12/02/2026 13:46:33,50,MTC,865216048659291,404450654705830,HR-SNP-0147,1204
9876138016,9416127786,12/02/2026 13:46:54,274,MTC,864920906750521,404450654449982,HR-SNP-0147,1204
9812284847,9896087128,12/02/2026 13:47:45,41,MOC,861003478233603,404450912906014,HR-SNP-0147,1204
9812191959,9896019880,12/02/2026 13:48:13,139,MOC,861341322368869,404450904258674,HR-SNP-0147,1204
9896139444,9812129536,12/02/2026 13:50:35,266,MTC,867983926385187,404450896760809,HR-SNP-0147,1204
9896099399,9416154473,12/02/2026 13:51:40,171,MTC,862548471262174,404450300164147,HR-SNP-0147,1204
9876141850,9416163424,12/02/2026 13:52:22,129,MTC,866770552304868,404450755070775,HR-SNP-0147,1204
9896190173,9876130289,12/02/2026 13:53:07,161,MTC,865829243213437,404450108695125,HR-SNP-0147,1204
9876139154,9812061173,12/02/2026 13:53:17,238,MOC,868736366947672,404450599352182,HR-SNP-0147,1204
9896097782,9896131178,12/02/2026 13:54:13,224,MOC,864512496801984,404450960345542,HR-SNP-0147,1204
9812016572,9812056105,12/02/2026 13:56:38,28,MTC,866661731182069,404450366570563,HR-SNP-0147,1204
9416197806,9896019116,12/02/2026 13:56:43,112,MOC,861342716255034,404450510704185,HR-SNP-0147,1204
9896077000,9896190173,12/02/2026 13:56:47,252,MOC,865845462702084,404450532689999,HR-SNP-0147,1204
9896176244,9896097841,12/02/2026 13:58:45,263,MTC,869653004883952,404450546279777,HR-SNP-0147,1204
9812016572,9896169929,12/02/2026 14:00:47,37,MOC,869891256300656,404450603895158,HR-SNP-0147,1204
9812061645,9896069598,12/02/2026 14:04:11,65,MTC,866359667113445,404450200117306,HR-SNP-0147,1204
9876142914,9812159797,12/02/2026 14:05:10,18,MTC,862188797641400,404450470228863,HR-SNP-0147,1204
9896115695,9416074042,12/02/2026 14:06:18,107,MTC,868002684561989,404450427012523,HR-SNP-0147,1204
9416137760,9896170637,12/02/2026 14:07:10,134,MOC,867698797424240,404450282001119,HR-SNP-0147,1204
9896044970,9876192149,12/02/2026 14:07:41,231,MTC,867850545383289,404450822949013,HR-SNP-0147,1204
9416019508,9876180284,12/02/2026 14:08:38,140,MTC,866232281461491,404450325900773,HR-SNP-0147,1204
9896084341,9896130676,12/02/2026 14:08:55,141,MOC,864884223914135,404450750637748,HR-SNP-0147,1204
9896154020,9812290676,12/02/2026 14:10:08,206,MOC,869809314768461,404450900427880,HR-SNP-0147,1204
9416154473,9812269470,12/02/2026 14:11:51,82,MTC,866703257054941,404450376954836,HR-SNP-0147,1204
9812058393,9812290676,12/02/2026 14:16:31,176,MTC,861530374802880,404450170185347,HR-SNP-0147,1204
9812056105,9896084364,12/02/2026 14:17:44,65,MOC,864841552982643,404450759241286,HR-SNP-0147,1204
9896142406,9416131632,12/02/2026 14:18:04,49,MOC,867206757808653,404450972717220,HR-SNP-0147,1204
9416197806,9416138683,12/02/2026 14:18:12,205,MOC,865228040252300,404450715145139,HR-SNP-0147,1204
9896040495,9896193748,12/02/2026 14:18:16,268,MOC,868598750997136,404450411152157,HR-SNP-0147,1204
