Calling Party,Called Party,Call Date Time,Duration(s),Call Type,IMEI,IMSI,First CGI,TAC
9812127601,9812159797,01/01/2026 06:21:12,564,MTC,868729846450475,404450714322384,HR-GOH-0012,1204
9812083563,9812116630,01/01/2026 06:34:41,329,MTC,867721449406929,404450400397183,HR-RAI-0064,1208
9896182512,9812022280,01/01/2026 06:44:40,320,MOC,869717048182333,404450146398378,HR-SNP-0318,1204
9812156357,9812016572,01/01/2026 06:49:14,525,MTC,867866583229665,404450690499478,HR-ROH-0052,1201
9896011223,9896011223,01/01/2026 06:56:46,236,MOC,868557390966865,404450517509245,HR-SNP-0147,1204
9812199353,9896084341,01/01/2026 07:01:00,540,MTC,867005619839817,404450550493708,HR-SNP-0211,1208
9812022097,9896046500,01/01/2026 07:02:40,168,MOC,864462701793729,404450660540304,HR-GOH-0045,1201
9812016572,9876128373,01/01/2026 07:05:19,451,MOC,864998003784926,404450290385594,HR-KND-0091,1208
9812114117,9812224168,01/01/2026 07:06:10,235,MOC,868244270649120,404450574308567,HR-PAN-0033,1204
9416067422,9876130289,01/01/2026 07:10:10,215,MTC,867642993625254,404450136490349,HR-GNR-0023,1208
9416019508,9416023396,01/01/2026 07:14:14,574,MOC,865996140919944,404450318670399,HR-ROH-0052,1208
9416146265,9896084364,01/01/2026 07:15:02,593,MTC,867055208824714,404450221835394,HR-SNP-0089,1204
9896017665,9896194012,01/01/2026 07:26:00,300,MTC,869163440617315,404450476808122,HR-PAN-0033,1208
9812224168,9416056566,01/01/2026 07:27:14,28,MTC,866155959064313,404450779959816,HR-ROH-0018,1201
9896130676,9896196951,01/01/2026 07:32:53,316,MOC,863023160831562,404450925020241,HR-GOH-0045,1204
9896054942,9812184668,01/01/2026 07:38:21,452,MTC,864326907974486,404450986256761,HR-PAN-0081,1204
9876159735,9812099166,01/01/2026 07:46:00,227,MOC,869429726311591,404450328386419,HR-GOH-0012,1208
9896048890,9416117685,01/01/2026 07:47:26,309,MTC,861944215809266,404450321515695,HR-ROH-0018,1204
9876182132,9812024663,01/01/2026 07:50:22,239,MTC,862305992432178,404450816234356,HR-GOH-0012,1208
9416062581,9416019508,01/01/2026 07:53:02,96,MOC,866890294129881,404450416300332,HR-PAN-0033,1201
9896076307,9896199593,01/01/2026 07:56:42,143,MOC,868156666542082,404450528044002,HR-ROH-0077,1204
9812142591,9416197806,01/01/2026 07:58:39,354,MTC,865945962996439,404450505008634,HR-RAI-0064,1204
9896131178,9896097416,01/01/2026 07:59:52,341,MTC,869884740750043,404450748887310,HR-GOH-0012,1204
9812888101,9876175909,01/01/2026 08:04:25,43,MOC,866789435267006,404450778899001,HR-PAN-0081,1204
9812226828,9896157795,01/01/2026 08:07:36,569,MOC,868978332148860,404450683563358,HR-SNP-0318,1201
9812129536,9416074042,01/01/2026 08:16:47,167,MTC,861942040699952,404450293060299,HR-ROH-0052,1208
9896097841,9896017592,01/01/2026 08:45:16,325,MOC,868075590602679,404450369793513,HR-PAN-0081,1208
9416115075,9812217455,01/01/2026 08:50:11,28,MTC,864353484284481,404450719078472,HR-SNP-0211,1204
9812044522,9416114165,01/01/2026 08:51:39,543,MOC,868110897858806,404450361082512,HR-SNP-0042,1208
9416019016,9812083563,01/01/2026 09:09:37,124,MOC,869694224143523,404450685014784,HR-KND-0091,1208
9416137760,9812196374,01/01/2026 09:18:17,571,MTC,863661929628445,404450472743513,HR-GOH-0045,1201
9896166985,9896047930,01/01/2026 09:18:52,261,MTC,863287707332250,404450420122455,HR-GNR-0023,1208
9416198039,9896192397,01/01/2026 09:34:52,551,MTC,863170554236040,404450517713433,HR-SNP-0211,1208
9896097841,9896019116,01/01/2026 09:39:15,127,MTC,863222430769886,404450386524070,HR-PAN-0033,1208
9896165444,9896099733,01/01/2026 09:43:44,419,MTC,861845091718981,404450100752553,HR-SNP-0318,1204
9896031798,9416017331,01/01/2026 09:44:14,205,MOC,861445103939766,404450433749006,HR-ROH-0052,1201
9812119602,9416056566,01/01/2026 09:47:09,40,MTC,861889351354643,404450729666421,HR-ROH-0018,1204
9876187236,9896031798,01/01/2026 09:53:25,500,MTC,861887328140707,404450340744821,HR-GOH-0045,1204
9416117685,9812024371,01/01/2026 09:59:50,529,MOC,865933589023899,404450743480841,HR-SNP-0211,1204
9876138016,9812087110,01/01/2026 10:01:57,172,MOC,867917195570703,404450681299205,HR-SNP-0318,1201
9812182512,9416031319,01/01/2026 10:13:30,560,MOC,862161927879974,404450812785340,HR-SNP-0211,1204
9896095181,9896062923,01/01/2026 10:15:39,203,MTC,865084873554758,404450771200816,HR-GOH-0045,1201
9876138016,9416046421,01/01/2026 10:17:53,594,MTC,869660502675313,404450971954873,HR-KND-0091,1208
9896040495,9812284847,01/01/2026 10:24:09,64,MOC,865148379685620,404450380934676,HR-ROH-0077,1208
9896194012,9896084341,01/01/2026 10:25:46,596,MTC,862872410038467,404450355391930,HR-GNR-0023,1201
9896169929,9896014207,01/01/2026 10:33:16,278,MTC,868764453478960,404450976567475,HR-SNP-0147,1208
9812099166,9812127601,01/01/2026 10:35:52,579,MTC,866641897627946,404450211883427,HR-SNP-0211,1201
9896186622,9876125860,01/01/2026 10:37:12,208,MTC,866261636265014,404450872466160,HR-SNP-0147,1204
9812259672,9876139154,01/01/2026 10:37:15,108,MOC,864506985892365,404450884539206,HR-ROH-0052,1204
9812140512,9896062923,01/01/2026 10:49:16,55,MOC,868668957942523,404450507284674,HR-ROH-0052,1201
9416134050,9812192719,01/01/2026 11:07:23,175,MTC,869266377186708,404450703291943,HR-SNP-0211,1204
9416115075,9416188172,01/01/2026 11:14:17,531,MTC,863728619845494,404450528300073,HR-PAN-0033,1201
9812097538,9812159615,01/01/2026 11:17:38,560,MTC,864183525244036,404450737119248,HR-ROH-0052,1201
9896010942,9896046500,01/01/2026 11:19:41,60,MOC,869807361431125,404450557362522,HR-RAI-0064,1201
9896019880,9812159823,01/01/2026 11:25:04,116,MOC,862309849694687,404450303873421,HR-SNP-0211,1208
9812189840,9896019880,01/01/2026 11:25:16,200,MTC,862447536313708,404450132786817,HR-GNR-0023,1208
9896097841,9812127601,01/01/2026 11:37:57,100,MTC,867655364985301,404450470137519,HR-ROH-0018,1208
9812191959,9416031174,01/01/2026 11:38:19,567,MOC,867312584469987,404450684652875,HR-RAI-0064,1201
9896095181,9812159615,01/01/2026 11:38:24,239,MOC,867858247455589,404450606120516,HR-SNP-0147,1204
9896099399,9812198696,01/01/2026 11:40:51,345,MOC,862345736622553,404450979938110,HR-KND-0091,1208
9876182309,9812265392,01/01/2026 11:43:17,307,MOC,866148990365812,404450857244077,HR-PAN-0033,1201
9876139154,9812156357,01/01/2026 12:03:31,293,MTC,865356939172696,404450763157083,HR-SNP-0211,1208
9812196374,9812233206,01/01/2026 12:09:45,331,MOC,861328485149555,404450488313090,HR-ROH-0052,1204
9812096673,9876180284,01/01/2026 12:10:06,438,MTC,865186662667174,404450241167918,HR-GOH-0045,1204
9896097841,9812022280,01/01/2026 12:10:54,159,MOC,862667379292087,404450117597945,HR-ROH-0018,1204
9812096673,9812083563,01/01/2026 12:24:04,269,MOC,867244640540972,404450848561306,HR-ROH-0018,1201
9416173653,9876128726,01/01/2026 12:28:46,447,MTC,866644394375913,404450422189120,HR-ROH-0052,1204
9812010464,9812024371,01/01/2026 12:34:07,75,MOC,869684530460268,404450374335329,HR-GNR-0023,1204
9812044522,9812016572,01/01/2026 12:34:51,250,MTC,866749537245069,404450875899681,HR-PAN-0033,1201
9896028131,9896189276,01/01/2026 12:38:12,67,MTC,861607793096849,404450354996562,HR-SNP-0147,1204
9812022097,9812140512,01/01/2026 12:38:45,290,MOC,862678126863254,404450221736832,HR-PAN-0081,1204
9812010464,9896099399,01/01/2026 12:41:02,20,MOC,869730173988602,404450203180131,HR-SNP-0211,1208
9876141850,9812097538,01/01/2026 12:51:11,61,MTC,867032487645943,404450677739539,HR-SNP-0211,1201
9876130289,9416027146,01/01/2026 12:54:03,50,MOC,867645369306035,404450470819062,HR-RAI-0064,1204
9812142591,9812061173,01/01/2026 12:59:25,270,MOC,865065268193899,404450796151844,HR-SNP-0042,1201
9812157052,9812284847,01/01/2026 13:01:04,509,MTC,864798557316838,404450973538187,HR-SNP-0147,1201
9812233206,9876182309,01/01/2026 13:06:51,532,MTC,867556050425432,404450173420434,HR-KND-0091,1208
9812159797,9416017331,01/01/2026 13:16:18,433,MTC,867395179319792,404450909104572,HR-ROH-0018,1201
9896087128,9416114165,01/01/2026 13:18:47,204,MOC,863010821424906,404450962912193,HR-SNP-0211,1208
9896034931,9416046421,01/01/2026 13:21:00,460,MTC,869157429280338,404450517020177,HR-GNR-0023,1208
9896157795,9812114117,01/01/2026 13:22:44,551,MTC,866225744283125,404450990227721,HR-ROH-0077,1201
9896039451,9896169429,01/01/2026 13:27:36,178,MTC,866395701344136,404450703367260,HR-ROH-0052,1208
9896194012,9812196374,01/01/2026 13:33:56,493,MTC,867856257682932,404450393881426,HR-SNP-0211,1204
9896189276,9416188172,01/01/2026 13:44:11,554,MTC,861562541050910,404450450221824,HR-KND-0091,1204
9812129536,9876138016,01/01/2026 13:45:12,6,MOC,869735446404613,404450747237926,HR-SNP-0147,1204
9896034931,9896047930,01/01/2026 14:04:25,400,MTC,865085430392179,404450207767824,HR-KND-0091,1201
9812142591,9812182357,01/01/2026 14:06:10,206,MTC,866484581743051,404450610026860,HR-SNP-0089,1201
9812276542,9812134356,01/01/2026 14:30:02,90,MTC,869153480018361,404450428041855,HR-GNR-0023,1201
9896131178,9876142914,01/01/2026 14:30:10,575,MOC,864407945822695,404450517538182,HR-SNP-0042,1201
9896165444,9812051104,01/01/2026 14:40:42,318,MOC,862424519322382,404450665953827,HR-GOH-0045,1208
9812157052,9896166985,01/01/2026 14:44:25,282,MTC,863919075470699,404450251953364,HR-SNP-0318,1208
9812269470,9896199593,01/01/2026 14:46:19,332,MTC,869430607038853,404450663864520,HR-RAI-0064,1204
9896193886,9416146265,01/01/2026 14:50:51,212,MTC,869004851320193,404450253939966,HR-PAN-0081,1201
9812241029,9416156438,01/01/2026 14:58:43,95,MTC,862580433780267,404450590466904,HR-RAI-0064,1208
9416062581,9416019287,01/01/2026 14:58:56,402,MTC,866455572431321,404450448533803,HR-RAI-0064,1208
9896127361,9812016572,01/01/2026 15:00:02,147,MOC,862457007338144,404450965651180,HR-SNP-0211,1204
9812114117,9896196951,01/01/2026 15:03:03,297,MTC,861159048184891,404450981333073,HR-SNP-0318,1204
9876175909,9416037869,01/01/2026 15:06:29,473,MTC,869708288781016,404450710816865,HR-SNP-0147,1201
9812114117,9812083563,01/01/2026 15:07:25,57,MOC,862552132945195,404450173752120,HR-GOH-0012,1208
9896176244,9896182512,01/01/2026 15:10:21,308,MOC,867508198397257,404450248068484,HR-SNP-0147,1204
9812117944,9896182512,01/01/2026 15:13:32,480,MTC,864584851542861,404450706099309,HR-GNR-0023,1201
9416089131,9876182309,01/01/2026 15:16:38,244,MTC,869426137140182,404450441581794,HR-GOH-0012,1208
9812182512,9896115695,01/01/2026 15:21:43,288,MTC,868740488369591,404450143141373,HR-ROH-0052,1204
9812259672,9812191959,01/01/2026 15:23:07,580,MTC,867989426639929,404450273053593,HR-KND-0091,1201
9416067422,9896010942,01/01/2026 15:26:39,217,MTC,863772477163006,404450828427435,HR-SNP-0147,1201
9812127601,9416117685,01/01/2026 15:28:41,240,MTC,867577216774630,404450307441613,HR-SNP-0147,1204
9896031417,9896099399,01/01/2026 15:28:42,504,MTC,861876389447045,404450257290880,HR-GOH-0012,1204
9896039451,9812010464,01/01/2026 15:33:35,506,MOC,868664136621604,404450721264032,HR-SNP-0042,1204
9876181200,9896095181,01/01/2026 15:35:59,371,MTC,863590490732764,404450604147303,HR-SNP-0318,1208
9812159797,9896030032,01/01/2026 15:44:21,293,MOC,866438417380606,404450636918743,HR-GNR-0023,1204
9812298039,9896170637,01/01/2026 15:44:53,541,MTC,861647541108764,404450533010470,HR-RAI-0064,1204
9416156438,9896019116,01/01/2026 15:47:09,180,MTC,867289657325260,404450811808908,HR-ROH-0018,1208
9812160432,9416113248,01/01/2026 15:48:31,163,MOC,868134328091186,404450477227087,HR-SNP-0042,1201
9416067422,9876163354,01/01/2026 15:54:01,85,MOC,868296064870934,404450839954755,HR-ROH-0077,1201
9416017331,9896040495,01/01/2026 15:57:57,74,MTC,862183502922252,404450801884099,HR-ROH-0077,1201
9812276542,9896097416,01/01/2026 16:04:38,316,MOC,868305072370370,404450501982341,HR-SNP-0147,1204
9812022224,9416067422,01/01/2026 16:09:03,358,MTC,864363020144764,404450789473115,HR-PAN-0081,1208
9812129536,9812024663,01/01/2026 16:09:07,351,MOC,862784715978901,404450781353654,HR-GNR-0023,1201
9416191351,9812024371,01/01/2026 16:13:48,81,MOC,861301433783103,404450428176599,HR-GOH-0045,1201
9876130289,9812159823,01/01/2026 16:19:34,275,MOC,864976145376721,404450398238098,HR-ROH-0052,1208
9896046500,9416115075,01/01/2026 16:29:36,481,MOC,864869565159142,404450470329040,HR-PAN-0081,1204
9416074042,9416046421,01/01/2026 16:31:42,159,MOC,867997840731467,404450922822253,HR-SNP-0089,1201
9812269470,9812022097,01/01/2026 16:33:32,350,MOC,864636378387189,404450143257780,HR-SNP-0042,1204
9896097782,9812022280,01/01/2026 16:34:03,468,MOC,863657515709488,404450176863519,HR-SNP-0042,1204
9812083563,9416067422,01/01/2026 16:37:42,19,MOC,865384277907424,404450963857394,HR-PAN-0033,1208
9896022363,9896131178,01/01/2026 16:37:55,437,MOC,862533583250636,404450382153127,HR-GNR-0023,1208
9896157795,9812117944,01/01/2026 16:41:22,154,MOC,869001969018068,404450473480810,HR-GOH-0045,1208
9896040495,9896030032,01/01/2026 16:44:01,221,MTC,867399773802132,404450452790915,HR-RAI-0064,1204
9896014207,9896054942,01/01/2026 16:44:43,437,MOC,863541685491713,404450518701699,HR-GOH-0045,1204
9416050306,9876142914,01/01/2026 16:45:02,487,MOC,865372800587743,404450750004878,HR-SNP-0147,1204
9876175909,9812121226,01/01/2026 16:46:38,501,MTC,863840850557709,404450508829540,HR-PAN-0081,1201
9896048890,9812215482,01/01/2026 16:59:54,436,MTC,864521469657680,404450483509658,HR-SNP-0147,1204
9812134356,9416183519,01/01/2026 17:19:48,368,MOC,867040890585564,404450298283496,HR-KND-0091,1204
9416019508,9812121226,01/01/2026 17:20:59,142,MOC,865875290753487,404450364997283,HR-GOH-0012,1204
9812259672,9896076307,01/01/2026 17:22:45,586,MTC,867292021258008,404450576834158,HR-RAI-0064,1208
9416115075,9812088504,01/01/2026 17:23:49,79,MOC,869069531736427,404450295109828,HR-GNR-0023,1204
9416138893,9416031174,01/01/2026 17:24:03,289,MOC,865522309008533,404450205240918,HR-GOH-0045,1208
9416183519,9416197806,01/01/2026 17:28:42,597,MOC,865980774275051,404450902117405,HR-GOH-0012,1204
9876130289,9896169638,01/01/2026 17:29:30,406,MTC,867174733970065,404450808040101,HR-SNP-0318,1201
9416019287,9876159735,01/01/2026 17:36:51,92,MOC,863475929883516,404450758138724,HR-GNR-0023,1201
9876163354,9416019287,01/01/2026 17:37:55,413,MTC,867143863300016,404450687759167,HR-KND-0091,1201
9812244741,9896189276,01/01/2026 17:38:29,107,MTC,864051820835723,404450224076886,HR-SNP-0318,1208
9896193748,9416062581,01/01/2026 17:42:23,194,MOC,865484604440942,404450440731468,HR-SNP-0211,1208
9812192719,9812058393,01/01/2026 17:42:23,525,MTC,868641462287537,404450545344046,HR-SNP-0147,1208
9876128373,9812199353,01/01/2026 17:47:09,379,MOC,866431657475058,404450171611803,HR-PAN-0033,1204
9876180284,9876181200,01/01/2026 17:47:36,356,MTC,869531619266832,404450539701802,HR-RAI-0064,1204
9896054942,9812224168,01/01/2026 17:47:56,266,MOC,863747503567515,404450632370311,HR-ROH-0018,1201
9812070068,9896189276,01/01/2026 17:51:25,506,MOC,865039816317284,404450130832244,HR-ROH-0052,1204
9896182512,9896099399,01/01/2026 17:58:34,549,MOC,864129285374044,404450621190094,HR-KND-0091,1204
9896166985,9416024621,01/01/2026 18:04:09,587,MTC,867831171266622,404450165175312,HR-ROH-0052,1208
9896199593,9812127601,01/01/2026 18:09:29,59,MTC,863470019303138,404450213387577,HR-PAN-0033,1201
9812888101,9812253540,01/01/2026 18:10:13,240,MTC,866789435267006,404450778899001,HR-SNP-0042,1204
9896166985,9416031319,01/01/2026 18:10:50,443,MOC,865054214006113,404450972486399,HR-SNP-0042,1204
9416027146,9416113248,01/01/2026 18:13:32,135,MTC,861252208649367,404450916641411,HR-SNP-0042,1204
9812299192,9896193748,01/01/2026 18:21:58,274,MTC,867182073255273,404450157955314,HR-PAN-0033,1204
9812129536,9876119071,01/01/2026 18:23:29,45,MOC,864938988674186,404450716418273,HR-PAN-0033,1204
9416188104,9812259672,01/01/2026 18:25:51,117,MTC,864492720023777,404450546535037,HR-SNP-0089,1201
9896097782,9812224168,01/01/2026 18:29:05,9,MOC,866146212134244,404450629813958,HR-ROH-0077,1208
9812198696,9896169929,01/01/2026 18:33:04,378,MOC,865415375566440,404450418533539,HR-GOH-0012,1208
9812187397,9896047930,01/01/2026 18:44:41,600,MTC,865135711905421,404450366341850,HR-PAN-0033,1208
9896115695,9876182063,01/01/2026 18:46:02,237,MOC,862386269947423,404450998513898,HR-ROH-0052,1208
9812061173,9812244741,01/01/2026 18:46:20,51,MTC,866576656934927,404450560432811,HR-GOH-0012,1201
9812253540,9896118675,01/01/2026 18:49:18,222,MOC,868264048649780,404450642885289,HR-PAN-0033,1208
9812129536,9896019880,01/01/2026 19:09:59,219,MTC,864811864595639,404450144313994,HR-SNP-0147,1204
9416137760,9812253540,01/01/2026 19:18:34,453,MOC,867980369984102,404450923495215,HR-ROH-0018,1201
9812099166,9416115075,01/01/2026 19:24:58,121,MOC,866437664942866,404450815197502,HR-GOH-0045,1204
9896084364,9812142591,01/01/2026 19:26:02,106,MOC,862576698866956,404450797529095,HR-SNP-0147,1208
9896142098,9896127361,01/01/2026 19:26:54,446,MOC,867865928922659,404450550954037,HR-ROH-0052,1208
9812284847,9416188172,01/01/2026 19:32:28,494,MTC,865382220367101,404450903580651,HR-SNP-0147,1201
9812238221,9896076307,01/01/2026 19:33:22,367,MOC,861296442261779,404450720589060,HR-SNP-0147,1201
9896170637,9812259672,01/01/2026 19:40:50,110,MOC,865168906172239,404450804605755,HR-GOH-0045,1208
9876141850,9416019287,01/01/2026 19:44:16,551,MTC,869161974249277,404450785799713,HR-SNP-0089,1201
9896176244,9812096673,01/01/2026 19:50:50,561,MOC,864926011214064,404450951445856,HR-SNP-0042,1204
9812099881,9812099881,01/01/2026 19:51:33,17,MOC,864867761793021,404450246438473,HR-GOH-0045,1204
9416031174,9416019287,01/01/2026 19:55:21,438,MOC,865606846174952,404450435851135,HR-PAN-0081,1208
9812164948,9896028289,01/01/2026 20:00:07,370,MOC,863774594295405,404450548481302,HR-GOH-0012,1208
9812345678,9896011223,01/01/2026 20:03:07,130,MOC,861122334455667,404450112233441,HR-GOH-0045,1204
9812022097,9896193748,01/01/2026 20:05:21,264,MOC,863366410667097,404450653157350,HR-RAI-0064,1204
9416050306,9812238221,01/01/2026 20:06:13,583,MOC,867595918285446,404450573668929,HR-RAI-0064,1201
9876187236,9416137760,01/01/2026 20:09:15,303,MTC,866589288351863,404450132173819,HR-SNP-0089,1208
9812040007,9896169429,01/01/2026 20:13:50,258,MTC,863968075010758,404450924207582,HR-ROH-0052,1204
9876182132,9812010464,01/01/2026 20:14:43,240,MTC,861938545561732,404450820133910,HR-GOH-0045,1201
9416074042,9812160432,01/01/2026 20:20:13,492,MOC,868211212977359,404450624196084,HR-ROH-0052,1208
9416188104,9876139154,01/01/2026 20:20:21,190,MTC,864283656444690,404450728735890,HR-ROH-0018,1204
9812022224,9876182309,01/01/2026 20:21:24,463,MTC,864954230086307,404450800508214,HR-PAN-0081,1204
9876159735,9876187236,01/01/2026 20:23:43,498,MOC,863987765686607,404450385925003,HR-GOH-0012,1208
9812299192,9416017331,01/01/2026 20:25:00,586,MOC,866774001044271,404450768788017,HR-SNP-0318,1201
9416157447,9896058434,01/01/2026 20:30:14,381,MTC,867035260752540,404450568714963,HR-GNR-0023,1201
9896093130,9812142591,01/01/2026 20:31:10,411,MTC,869559430414335,404450335639868,HR-SNP-0211,1208
9812266333,9812233206,01/01/2026 20:33:20,227,MTC,867038462812883,404450758804231,HR-PAN-0081,1208
9876130289,9812265392,01/01/2026 20:35:34,421,MTC,865392528612923,404450240638424,HR-KND-0091,1204
9812016572,9812058393,01/01/2026 20:40:07,304,MTC,868559120591982,404450181571216,HR-SNP-0318,1204
9876182063,9896176244,01/01/2026 20:58:25,303,MTC,863206325821960,404450596941249,HR-GNR-0023,1201
9896189276,9896097841,01/01/2026 21:27:40,139,MTC,863361185678495,404450554825621,HR-PAN-0081,1208
9812196374,9896125129,01/01/2026 21:28:33,220,MTC,864248530143624,404450354257614,HR-RAI-0064,1208
9896166985,9896169429,01/01/2026 21:30:04,585,MTC,864836247668873,404450677790092,HR-ROH-0052,1204
9896019116,9812233206,01/01/2026 21:30:52,451,MTC,864817211709315,404450980469072,HR-SNP-0211,1208
9812116630,9896169638,01/01/2026 21:47:08,103,MTC,868432553258343,404450623952391,HR-SNP-0318,1208
9812159823,9416031174,01/01/2026 21:49:39,88,MOC,864033426608630,404450703355133,HR-GOH-0012,1204
9896193748,9416134050,01/01/2026 21:50:51,462,MOC,867635867682319,404450436381228,HR-GNR-0023,1208
9812226828,9812051104,01/01/2026 21:56:39,274,MTC,863673390760307,404450101982772,HR-KND-0091,1201
9876175909,9896014207,01/01/2026 22:12:07,338,MTC,862901247932742,404450847236299,HR-GOH-0045,1208
9812259672,9416019016,01/01/2026 22:21:24,180,MOC,864144347329688,404450880827235,HR-GOH-0045,1204
9416017331,9812024663,01/01/2026 22:28:07,589,MOC,862230251040880,404450274042355,HR-SNP-0147,1204
9896095181,9812191959,01/01/2026 22:47:05,172,MTC,862920258475458,404450968903321,HR-RAI-0064,1208
9416188172,9812134356,01/01/2026 22:47:57,158,MOC,866795961177173,404450352309394,HR-SNP-0147,1208
9896127361,9416113248,01/01/2026 22:48:47,56,MTC,867166746300394,404450617856449,HR-PAN-0033,1208
9876161856,9416067422,01/01/2026 22:49:17,51,MOC,861969289615353,404450809916242,HR-GOH-0012,1201
9812011234,9812011234,01/01/2026 22:52:44,215,MOC,861589246949399,404450941770040,HR-PAN-0081,1204
9896014207,9896093130,01/01/2026 22:53:43,385,MOC,861453569466279,404450872262401,HR-SNP-0211,1204
9812224168,9812016572,01/01/2026 22:54:33,60,MTC,861433328480306,404450220421381,HR-PAN-0033,1201
9416037869,9812070068,01/01/2026 23:06:40,177,MOC,868383907081665,404450776998759,HR-GOH-0045,1201
9896189276,9812159615,01/01/2026 23:08:21,501,MOC,868668186794208,404450491742566,HR-SNP-0042,1208
9812134356,9812022097,01/01/2026 23:11:27,256,MOC,862406093117163,404450353472058,HR-GNR-0023,1208
9812269470,9896193886,01/01/2026 23:11:48,11,MOC,867006398648330,404450407904380,HR-PAN-0033,1201
9812345678,9812345678,01/01/2026 23:18:06,123,MTC,861122334455667,404450112233441,HR-GOH-0045,1204
9416183519,9876130289,01/01/2026 23:20:36,456,MTC,869953167844001,404450852058193,HR-SNP-0318,1204
9876142914,9896040495,01/01/2026 23:36:56,590,MOC,863192086305630,404450644157073,HR-GNR-0023,1201
9812022224,9896093130,01/01/2026 23:41:03,371,MOC,868432039303965,404450609391424,HR-SNP-0318,1201
9812159615,9812024371,01/01/2026 23:43:20,220,MTC,865076633091840,404450438269562,HR-SNP-0211,1204
9896058434,9896125129,01/01/2026 23:46:24,177,MTC,864476870777590,404450318390176,HR-SNP-0042,1204
9876159735,9896125129,01/01/2026 23:48:49,354,MTC,866905881125379,404450740772137,HR-KND-0091,1201
9416019016,9812022097,01/01/2026 23:49:00,13,MOC,866535628006739,404450321423685,HR-SNP-0147,1208
9812266333,9896161876,01/01/2026 23:50:45,29,MOC,862738816111218,404450415905636,HR-GNR-0023,1201
9416186484,9416041285,01/01/2026 23:52:45,447,MTC,867483094227179,404450394408966,HR-GNR-0023,1208
9812276542,9896131178,01/01/2026 23:54:38,257,MOC,865187629428849,404450461021445,HR-ROH-0018,1204
9812156357,9896097782,02/01/2026 00:12:28,540,MOC,867616919013054,404450747551570,HR-SNP-0211,1204
9876128726,9416041285,02/01/2026 00:12:53,580,MTC,861560442435118,404450943713378,HR-ROH-0077,1204
9812900011,9812154313,02/01/2026 00:14:05,128,MOC,861961724922936,404450840831347,HR-PAN-0033,1204
9896022363,9896161876,02/01/2026 00:28:02,434,MTC,867773787857493,404450451856387,HR-GOH-0012,1204
9812182512,9812157052,02/01/2026 00:37:15,527,MTC,864042254494195,404450421613250,HR-SNP-0147,1204
9416183519,9812114117,02/01/2026 00:43:30,531,MTC,868128434010194,404450251521778,HR-GOH-0045,1204
9896131178,9876181200,02/01/2026 00:47:19,267,MOC,864148435733514,404450300665912,HR-PAN-0081,1208
9812276542,9812087110,02/01/2026 00:49:20,312,MTC,862881303707872,404450767909542,HR-SNP-0089,1204
9896194012,9416041285,02/01/2026 00:50:03,146,MTC,868502195877829,404450163289905,HR-SNP-0089,1208
9876175909,9812127601,02/01/2026 00:55:23,525,MTC,863170659819571,404450270907482,HR-PAN-0033,1204
9416157447,9896182512,02/01/2026 00:57:18,291,MTC,864280893420463,404450374109567,HR-ROH-0052,1204
9416138893,9416113248,02/01/2026 01:00:27,436,MTC,864748329595317,404450342234069,HR-SNP-0211,1208
9876161856,9896194012,02/01/2026 01:14:37,263,MOC,863669355266459,404450111313998,HR-SNP-0318,1201
9812099166,9896192397,02/01/2026 01:19:36,522,MTC,864397449696599,404450839530404,HR-RAI-0064,1201
9416157447,9896157795,02/01/2026 01:22:04,281,MTC,864400242054058,404450207536068,HR-GNR-0023,1204
9896031417,9812160432,02/01/2026 01:22:35,138,MOC,862021915335185,404450862892078,HR-SNP-0147,1204
9896084364,9812091183,02/01/2026 01:25:52,97,MOC,866355586357421,404450733696233,HR-SNP-0042,1204
9896176244,9416056566,02/01/2026 01:29:01,568,MTC,861207504197798,404450394915550,HR-SNP-0042,1204
9896115695,9812159615,02/01/2026 01:35:09,409,MOC,863600508043708,404450630405934,HR-SNP-0089,1204
9416157447,9896169929,02/01/2026 01:38:29,248,MTC,864416877322497,404450655367330,HR-PAN-0081,1201
9876182309,9876182063,02/01/2026 01:40:02,160,MOC,869543761198092,404450474731262,HR-GOH-0045,1201
9896097416,9876187236,02/01/2026 01:55:41,231,MTC,861125674126943,404450809782643,HR-PAN-0081,1201
9876117100,9812154313,02/01/2026 01:58:27,88,MTC,861771290126047,404450494287008,HR-ROH-0077,1201
9876138016,9896169638,02/01/2026 02:02:48,56,MTC,861037891029053,404450531078692,HR-RAI-0064,1204
9416017331,9896084341,02/01/2026 02:10:57,368,MOC,861687335979806,404450514157996,HR-ROH-0077,1201
9416017331,9812156357,02/01/2026 02:11:48,45,MTC,867842745787447,404450469969102,HR-SNP-0089,1208
9416186484,9896048890,02/01/2026 02:14:35,5,MTC,869261267560343,404450375803064,HR-SNP-0211,1204
9876128373,9896097782,02/01/2026 02:16:16,144,MTC,864336597045616,404450882251338,HR-SNP-0211,1201
9416188104,9876179352,02/01/2026 02:20:14,107,MOC,863248119769432,404450258160742,HR-ROH-0077,1204
9812116630,9876180284,02/01/2026 02:22:54,380,MTC,862505179496846,404450566970224,HR-SNP-0042,1201
9812888101,9876128726,02/01/2026 02:39:58,159,MOC,866789435267006,404450778899001,HR-PAN-0081,1204
9876117100,9896047930,02/01/2026 02:47:16,293,MTC,862022899342405,404450866990285,HR-ROH-0077,1201
